period,year,quarter,region,rent_index,asking_mean_eur_sqm,asking_median_eur_sqm,asking_p25_eur_sqm,asking_p75_eur_sqm,index_qoq_pct,index_yoy_pct,is_national_reference
2012-Q3,2012,3,Düsseldorf,93.895958,8.740000,8.470000,7.480000,9.860000,-0.912015,,False
2012-Q4,2012,4,Düsseldorf,94.792694,8.850000,8.570000,7.560000,10.000000,0.955032,,False
2013-Q1,2013,1,Düsseldorf,96.955261,9.160000,8.900000,7.940000,10.000000,2.281365,4.172082,False
2013-Q2,2013,2,Düsseldorf,97.533913,9.180000,8.960000,7.990000,10.000000,0.596823,2.927102,False
2013-Q3,2013,3,Düsseldorf,97.339760,9.100000,8.830000,7.900000,10.000000,-0.199062,3.667679,False
2013-Q4,2013,4,Düsseldorf,97.378616,9.140000,8.900000,7.920000,10.110000,0.039918,2.727976,False
2014-Q1,2014,1,Düsseldorf,97.407951,9.230000,9.000000,7.970000,10.220000,0.030125,0.466906,False
2014-Q2,2014,2,Düsseldorf,97.658966,9.280000,9.000000,8.000000,10.350000,0.257694,0.128215,False
2014-Q3,2014,3,Düsseldorf,98.737244,9.360000,9.060000,8.040000,10.350000,1.104126,1.435676,False
2014-Q4,2014,4,Düsseldorf,99.352013,9.390000,9.060000,8.090000,10.450000,0.622631,2.026519,False
2015-Q1,2015,1,Düsseldorf,99.399178,9.370000,9.070000,8.080000,10.350000,0.047473,2.044213,False
2015-Q2,2015,2,Düsseldorf,99.767456,9.380000,9.050000,8.100000,10.380000,0.370505,2.159034,False
2015-Q3,2015,3,Düsseldorf,99.983139,9.440000,9.120000,8.150000,10.500000,0.216186,1.261829,False
2015-Q4,2015,4,Düsseldorf,100.850227,9.600000,9.370000,8.260000,10.750000,0.867235,1.507986,False
2016-Q1,2016,1,Düsseldorf,102.029648,9.750000,9.510000,8.450000,11.000000,1.169477,2.646370,False
2016-Q2,2016,2,Düsseldorf,102.708801,9.840000,9.620000,8.500000,11.000000,0.665643,2.948201,False
2016-Q3,2016,3,Düsseldorf,102.774780,9.790000,9.500000,8.500000,11.000000,0.064239,2.792112,False
2016-Q4,2016,4,Düsseldorf,104.918121,9.960000,9.720000,8.590000,11.110000,2.085474,4.033599,False
2017-Q1,2017,1,Düsseldorf,105.788940,10.050000,9.800000,8.700000,11.100000,0.829999,3.684510,False
2017-Q2,2017,2,Düsseldorf,105.612213,10.050000,9.870000,8.770000,11.130000,-0.167056,2.826838,False
2017-Q3,2017,3,Düsseldorf,106.653908,10.210000,10.000000,8.890000,11.440000,0.986339,3.774396,False
2017-Q4,2017,4,Düsseldorf,107.606003,10.300000,10.000000,8.960000,11.500000,0.892696,2.561885,False
2018-Q1,2018,1,Düsseldorf,108.591789,10.380000,10.000000,9.000000,11.560000,0.916107,2.649472,False
2018-Q2,2018,2,Düsseldorf,109.956749,10.460000,10.090000,9.030000,11.750000,1.256964,4.113668,False
2018-Q3,2018,3,Düsseldorf,110.586975,10.500000,10.100000,9.070000,11.810000,0.573158,3.687692,False
2018-Q4,2018,4,Düsseldorf,112.364380,10.800000,10.500000,9.330000,12.110000,1.607246,4.422037,False
2019-Q1,2019,1,Düsseldorf,112.811363,10.840000,10.530000,9.350000,12.060000,0.397798,3.885721,False
2019-Q2,2019,2,Düsseldorf,113.274879,10.890000,10.630000,9.430000,12.170000,0.410877,3.017669,False
2019-Q3,2019,3,Düsseldorf,114.523499,10.920000,10.660000,9.480000,12.180000,1.102291,3.559663,False
2019-Q4,2019,4,Düsseldorf,114.344215,10.870000,10.560000,9.410000,12.110000,-0.156547,1.761978,False
2020-Q1,2020,1,Düsseldorf,116.908730,11.160000,10.910000,9.560000,12.500000,2.242802,3.632051,False
2020-Q2,2020,2,Düsseldorf,117.599472,11.280000,10.990000,9.690000,12.710000,0.590839,3.817786,False
2020-Q3,2020,3,Düsseldorf,118.199715,11.350000,11.030000,9.800000,12.650000,0.510413,3.210010,False
2020-Q4,2020,4,Düsseldorf,118.552689,11.370000,11.020000,9.840000,12.640000,0.298625,3.680530,False
2021-Q1,2021,1,Düsseldorf,118.980156,11.370000,11.040000,9.850000,12.700000,0.360572,1.771832,False
2021-Q2,2021,2,Düsseldorf,119.223541,11.460000,11.070000,9.920000,12.730000,0.204560,1.381017,False
2021-Q3,2021,3,Düsseldorf,120.269455,11.590000,11.150000,10.000000,13.000000,0.877271,1.751054,False
2021-Q4,2021,4,Düsseldorf,121.325844,11.540000,11.120000,9.960000,12.920000,0.878352,2.339175,False
2022-Q1,2022,1,Düsseldorf,123.418648,11.810000,11.430000,10.000000,13.080000,1.724945,3.730447,False
2022-Q2,2022,2,Düsseldorf,124.316994,11.870000,11.530000,10.170000,13.130000,0.727885,4.272187,False
2022-Q3,2022,3,Düsseldorf,126.683151,12.190000,11.880000,10.420000,13.670000,1.903326,5.332772,False
2022-Q4,2022,4,Düsseldorf,128.050186,12.260000,11.960000,10.470000,13.630000,1.079098,5.542383,False
2023-Q1,2023,1,Düsseldorf,130.027649,12.500000,12.010000,10.570000,14.010000,1.544287,5.354945,False
2023-Q2,2023,2,Düsseldorf,131.025421,12.550000,12.000000,10.670000,14.030000,0.767354,5.396227,False
2023-Q3,2023,3,Düsseldorf,132.483597,12.700000,12.330000,10.710000,14.180000,1.112895,4.578703,False
2023-Q4,2023,4,Düsseldorf,133.556595,12.770000,12.380000,10.770000,14.490000,0.809910,4.300196,False
2024-Q1,2024,1,Düsseldorf,137.040237,13.240000,12.770000,11.040000,15.000000,2.608364,5.393152,False
2024-Q2,2024,2,Düsseldorf,139.048004,13.370000,12.860000,11.090000,15.230000,1.465093,6.122921,False
2024-Q3,2024,3,Düsseldorf,140.341492,13.540000,13.010000,11.400000,15.250000,0.930245,5.931221,False
2024-Q4,2024,4,Düsseldorf,141.637787,13.780000,13.310000,11.460000,15.710000,0.923672,6.050762,False
2025-Q1,2025,1,Düsseldorf,145.582047,14.090000,13.600000,11.710000,15.960000,2.784751,6.233066,False
2025-Q2,2025,2,Düsseldorf,147.661316,14.280000,13.590000,11.760000,16.190000,1.428246,6.194488,False
2025-Q3,2025,3,Düsseldorf,148.605637,14.380000,13.870000,11.990000,16.180000,0.639518,5.888597,False
2025-Q4,2025,4,Düsseldorf,149.191788,14.600000,14.050000,11.990000,16.490000,0.394434,5.333323,False
2026-Q1,2026,1,Düsseldorf,151.958282,14.780000,14.300000,12.220000,16.670000,1.854321,4.379823,False
2012-Q1,2012,1,Erfurt,91.218155,6.120000,6.000000,5.290000,6.740000,,,False
2012-Q2,2012,2,Erfurt,91.449585,6.200000,6.060000,5.450000,6.820000,0.253711,,False
2012-Q3,2012,3,Erfurt,92.985306,6.270000,6.210000,5.560000,6.910000,1.679309,,False
2012-Q4,2012,4,Erfurt,93.189339,6.310000,6.270000,5.620000,6.950000,0.219425,,False
2013-Q1,2013,1,Erfurt,94.012032,6.430000,6.380000,5.630000,7.020000,0.882819,3.062852,False
2013-Q2,2013,2,Erfurt,94.092377,6.420000,6.330000,5.600000,7.000000,0.085463,2.889889,False
2013-Q3,2013,3,Erfurt,95.213516,6.460000,6.390000,5.800000,7.000000,1.191531,2.396304,False
2013-Q4,2013,4,Erfurt,95.197594,6.560000,6.500000,5.940000,7.080000,-0.016723,2.155027,False
2014-Q1,2014,1,Erfurt,96.380547,6.600000,6.500000,5.930000,7.110000,1.242629,2.519374,False
2014-Q2,2014,2,Erfurt,96.576797,6.550000,6.480000,5.830000,7.140000,0.203621,2.640406,False
2014-Q3,2014,3,Erfurt,97.381790,6.630000,6.520000,5.980000,7.140000,0.833526,2.277275,False
2014-Q4,2014,4,Erfurt,97.912056,6.660000,6.520000,5.880000,7.370000,0.544523,2.851398,False
2015-Q1,2015,1,Erfurt,98.614143,6.700000,6.560000,6.000000,7.310000,0.717059,2.317477,False
2015-Q2,2015,2,Erfurt,98.888344,6.740000,6.760000,5.990000,7.460000,0.278054,2.393480,False
2015-Q3,2015,3,Erfurt,100.442482,6.790000,6.670000,5.970000,7.500000,1.571609,3.142982,False
2015-Q4,2015,4,Erfurt,102.055031,6.800000,6.770000,6.010000,7.480000,1.605445,4.231322,False
2016-Q1,2016,1,Erfurt,101.671165,6.890000,6.810000,6.060000,7.510000,-0.376136,3.099983,False
2016-Q2,2016,2,Erfurt,102.023315,6.920000,6.910000,6.090000,7.580000,0.346362,3.170213,False
2016-Q3,2016,3,Erfurt,102.897522,6.990000,6.960000,6.170000,7.730000,0.856869,2.444225,False
2016-Q4,2016,4,Erfurt,103.339821,7.060000,7.010000,6.300000,7.750000,0.429844,1.258919,False
2017-Q1,2017,1,Erfurt,103.424683,7.070000,7.000000,6.240000,7.780000,0.082119,1.724695,False
2017-Q2,2017,2,Erfurt,104.834450,7.160000,7.040000,6.310000,7.860000,1.363086,2.755384,False
2017-Q3,2017,3,Erfurt,105.448952,7.220000,7.070000,6.490000,7.960000,0.586164,2.479583,False
2017-Q4,2017,4,Erfurt,104.902939,7.140000,7.020000,6.300000,7.860000,-0.517798,1.512600,False
2018-Q1,2018,1,Erfurt,107.094833,7.390000,7.290000,6.500000,8.020000,2.089450,3.548622,False
2018-Q2,2018,2,Erfurt,107.232758,7.380000,7.330000,6.510000,8.070000,0.128787,2.287710,False
2018-Q3,2018,3,Erfurt,106.816887,7.300000,7.200000,6.470000,8.000000,-0.387821,1.297249,False
2018-Q4,2018,4,Erfurt,107.088531,7.370000,7.240000,6.520000,8.040000,0.254309,2.083443,False
2019-Q1,2019,1,Erfurt,108.029419,7.400000,7.290000,6.500000,8.140000,0.878607,0.872671,False
2019-Q2,2019,2,Erfurt,108.244598,7.380000,7.380000,6.470000,8.140000,0.199186,0.943593,False
2019-Q3,2019,3,Erfurt,108.045166,7.350000,7.270000,6.480000,8.140000,-0.184242,1.149892,False
2019-Q4,2019,4,Erfurt,109.013336,7.400000,7.300000,6.500000,8.170000,0.896079,1.797396,False
2020-Q1,2020,1,Erfurt,110.767952,7.590000,7.500000,6.620000,8.440000,1.609542,2.534988,False
2020-Q2,2020,2,Erfurt,111.946777,7.720000,7.590000,6.720000,8.510000,1.064230,3.420197,False
2020-Q3,2020,3,Erfurt,112.930229,7.690000,7.510000,6.700000,8.500000,0.878499,4.521316,False
2020-Q4,2020,4,Erfurt,113.254257,7.700000,7.550000,6.750000,8.500000,0.286928,3.890277,False
2021-Q1,2021,1,Erfurt,114.569099,7.840000,7.750000,6.710000,8.730000,1.160965,3.431631,False
2021-Q2,2021,2,Erfurt,114.999969,7.780000,7.690000,6.690000,8.720000,0.376079,2.727360,False
2021-Q3,2021,3,Erfurt,115.511330,7.830000,7.740000,6.720000,8.670000,0.444661,2.285571,False
2021-Q4,2021,4,Erfurt,116.597717,7.930000,7.870000,6.800000,8.880000,0.940503,2.952172,False
2022-Q1,2022,1,Erfurt,118.914749,8.050000,7.900000,6.910000,8.980000,1.987202,3.793038,False
2022-Q2,2022,2,Erfurt,119.899170,8.160000,8.000000,6.980000,9.090000,0.827837,4.260175,False
2022-Q3,2022,3,Erfurt,121.089508,8.260000,8.180000,7.160000,9.130000,0.992783,4.829118,False
2022-Q4,2022,4,Erfurt,122.970909,8.390000,8.310000,7.220000,9.450000,1.553728,5.465966,False
2023-Q1,2023,1,Erfurt,123.315903,8.460000,8.290000,7.300000,9.400000,0.280549,3.701100,False
2023-Q2,2023,2,Erfurt,124.156998,8.490000,8.360000,7.400000,9.450000,0.682065,3.551174,False
2023-Q3,2023,3,Erfurt,124.797096,8.440000,8.310000,7.410000,9.420000,0.515556,3.061858,False
2023-Q4,2023,4,Erfurt,127.022530,8.680000,8.500000,7.250000,9.870000,1.783241,3.294780,False
2024-Q1,2024,1,Erfurt,127.044937,8.630000,8.450000,7.190000,9.780000,0.017641,3.023969,False
2024-Q2,2024,2,Erfurt,128.675766,8.780000,8.630000,7.500000,10.000000,1.283663,3.639560,False
2024-Q3,2024,3,Erfurt,129.999634,8.810000,8.750000,7.540000,10.000000,1.028840,4.168797,False
2024-Q4,2024,4,Erfurt,131.302414,8.990000,8.930000,7.640000,10.060000,1.002141,3.369390,False
2025-Q1,2025,1,Erfurt,134.747437,9.430000,9.380000,8.180000,10.500000,2.623731,6.062815,False
2025-Q2,2025,2,Erfurt,136.116547,9.470000,9.280000,8.030000,10.590000,1.016057,5.782581,False
2025-Q3,2025,3,Erfurt,140.528244,9.720000,9.570000,8.450000,11.000000,3.241118,8.098954,False
2025-Q4,2025,4,Erfurt,141.164108,9.830000,9.820000,8.600000,11.030000,0.452481,7.510673,False
2026-Q1,2026,1,Erfurt,144.932510,10.120000,10.000000,8.570000,11.630000,2.669519,7.558640,False
2012-Q1,2012,1,Essen,93.926926,5.910000,5.700000,5.130000,6.510000,,,False
2012-Q2,2012,2,Essen,94.649635,5.910000,5.700000,5.130000,6.500000,0.769438,,False
2012-Q3,2012,3,Essen,95.295410,5.950000,5.750000,5.190000,6.540000,0.682279,,False
2012-Q4,2012,4,Essen,95.654419,6.070000,5.890000,5.250000,6.700000,0.376733,,False
2013-Q1,2013,1,Essen,96.176224,6.060000,5.900000,5.270000,6.670000,0.545510,2.394732,False
2013-Q2,2013,2,Essen,96.630470,6.100000,5.890000,5.300000,6.690000,0.472306,2.092808,False
2013-Q3,2013,3,Essen,96.777596,6.090000,5.890000,5.290000,6.670000,0.152256,1.555359,False
2013-Q4,2013,4,Essen,96.272766,6.030000,5.850000,5.200000,6.640000,-0.521639,0.646439,False
2014-Q1,2014,1,Essen,96.550133,6.140000,5.950000,5.340000,6.740000,0.288105,0.388775,False
2014-Q2,2014,2,Essen,98.429031,6.270000,6.050000,5.460000,6.910000,1.946034,1.861277,False
2014-Q3,2014,3,Essen,98.870911,6.200000,6.000000,5.380000,6.800000,0.448932,2.163016,False
2014-Q4,2014,4,Essen,98.879913,6.220000,6.000000,5.390000,6.860000,0.009105,2.708084,False
2015-Q1,2015,1,Essen,99.499001,6.300000,6.010000,5.420000,6.990000,0.626100,3.054235,False
2015-Q2,2015,2,Essen,100.115509,6.350000,6.090000,5.500000,7.010000,0.619613,1.713395,False
2015-Q3,2015,3,Essen,99.710297,6.290000,6.050000,5.470000,6.970000,-0.404745,0.848972,False
2015-Q4,2015,4,Essen,100.675186,6.320000,6.080000,5.490000,6.940000,0.967693,1.815609,False
2016-Q1,2016,1,Essen,101.589577,6.390000,6.180000,5.560000,7.000000,0.908258,2.101103,False
2016-Q2,2016,2,Essen,103.474457,6.540000,6.320000,5.740000,7.140000,1.855387,3.355072,False
2016-Q3,2016,3,Essen,105.813797,6.650000,6.450000,5.800000,7.340000,2.260790,6.121234,False
2016-Q4,2016,4,Essen,105.878311,6.660000,6.480000,5.860000,7.380000,0.060970,5.168230,False
2017-Q1,2017,1,Essen,107.357254,6.820000,6.580000,5.900000,7.500000,1.396833,5.677430,False
2017-Q2,2017,2,Essen,107.219948,6.820000,6.590000,5.950000,7.530000,-0.127897,3.619725,False
2017-Q3,2017,3,Essen,108.514053,6.860000,6.690000,6.000000,7.540000,1.206963,2.551894,False
2017-Q4,2017,4,Essen,109.061646,6.870000,6.700000,6.000000,7.570000,0.504628,3.006597,False
2018-Q1,2018,1,Essen,109.369537,6.930000,6.750000,6.010000,7.670000,0.282310,1.874380,False
2018-Q2,2018,2,Essen,110.881989,7.050000,6.840000,6.120000,7.820000,1.382882,3.415447,False
2018-Q3,2018,3,Essen,111.387199,7.110000,6.940000,6.140000,7.990000,0.455629,2.647718,False
2018-Q4,2018,4,Essen,112.425041,7.130000,6.940000,6.190000,7.970000,0.931742,3.083940,False
2019-Q1,2019,1,Essen,113.268822,7.210000,7.000000,6.240000,8.000000,0.750527,3.565238,False
2019-Q2,2019,2,Essen,113.981445,7.330000,7.130000,6.330000,8.140000,0.629144,2.795275,False
2019-Q3,2019,3,Essen,114.860962,7.330000,7.100000,6.360000,8.120000,0.771631,3.118637,False
2019-Q4,2019,4,Essen,116.100090,7.440000,7.210000,6.450000,8.300000,1.078807,3.268888,False
2020-Q1,2020,1,Essen,116.913605,7.430000,7.240000,6.420000,8.250000,0.700701,3.217817,False
2020-Q2,2020,2,Essen,118.664307,7.540000,7.390000,6.500000,8.400000,1.497432,4.108442,False
2020-Q3,2020,3,Essen,118.282562,7.500000,7.330000,6.480000,8.370000,-0.321701,2.978906,False
2020-Q4,2020,4,Essen,119.902924,7.640000,7.470000,6.590000,8.500000,1.369907,3.275479,False
2021-Q1,2021,1,Essen,120.958122,7.770000,7.580000,6.670000,8.660000,0.880044,3.459407,False
2021-Q2,2021,2,Essen,121.504417,7.800000,7.630000,6.830000,8.700000,0.451640,2.393399,False
2021-Q3,2021,3,Essen,121.933548,7.820000,7.610000,6.730000,8.660000,0.353181,3.086664,False
2021-Q4,2021,4,Essen,122.492188,7.810000,7.620000,6.740000,8.690000,0.458151,2.159467,False
2022-Q1,2022,1,Essen,123.963264,7.940000,7.780000,6.880000,8.880000,1.200956,2.484448,False
2022-Q2,2022,2,Essen,125.857521,8.040000,7.920000,6.960000,8.990000,1.528079,3.582671,False
2022-Q3,2022,3,Essen,127.786110,8.170000,8.000000,7.000000,9.150000,1.532359,4.799796,False
2022-Q4,2022,4,Essen,127.481148,8.140000,8.000000,7.020000,9.080000,-0.238650,4.072880,False
2023-Q1,2023,1,Essen,130.961868,8.410000,8.270000,7.260000,9.430000,2.730381,5.645708,False
2023-Q2,2023,2,Essen,131.597183,8.430000,8.230000,7.250000,9.440000,0.485114,4.560444,False
2023-Q3,2023,3,Essen,133.522461,8.620000,8.460000,7.440000,9.670000,1.463008,4.489025,False
2023-Q4,2023,4,Essen,134.764465,8.690000,8.490000,7.460000,9.720000,0.930184,5.713251,False
2024-Q1,2024,1,Essen,137.591507,8.800000,8.590000,7.540000,9.930000,2.097765,5.062266,False
2024-Q2,2024,2,Essen,138.204529,8.830000,8.600000,7.600000,9.990000,0.445538,5.020887,False
2024-Q3,2024,3,Essen,140.566757,9.050000,8.850000,7.740000,10.010000,1.709226,5.275739,False
2024-Q4,2024,4,Essen,143.347260,9.190000,9.000000,7.920000,10.220000,1.978065,6.368737,False
2025-Q1,2025,1,Essen,143.892654,9.270000,9.040000,7.990000,10.420000,0.380471,4.579605,False
2025-Q2,2025,2,Essen,145.916428,9.370000,9.110000,8.000000,10.500000,1.406446,5.580062,False
2025-Q3,2025,3,Essen,145.780792,9.320000,9.090000,8.000000,10.400000,-0.092954,3.709295,False
2025-Q4,2025,4,Essen,147.276169,9.440000,9.290000,8.060000,10.600000,1.025771,2.740833,False
2026-Q1,2026,1,Essen,149.565613,9.610000,9.470000,8.210000,10.720000,1.554524,3.942493,False
2012-Q1,2012,1,Frankfurt am Main,91.757950,10.820000,10.480000,9.000000,12.270000,,,False
2012-Q2,2012,2,Frankfurt am Main,93.783188,11.210000,10.900000,9.270000,12.780000,2.207153,,False
2012-Q3,2012,3,Frankfurt am Main,93.482315,11.090000,10.730000,9.290000,12.510000,-0.320817,,False
2012-Q4,2012,4,Frankfurt am Main,93.732971,11.250000,10.970000,9.300000,12.860000,0.268132,,False
2013-Q1,2013,1,Frankfurt am Main,95.440598,11.520000,11.320000,9.770000,13.080000,1.821799,4.013437,False
2013-Q2,2013,2,Frankfurt am Main,96.269020,11.600000,11.300000,9.730000,13.130000,0.867998,2.650616,False
2013-Q3,2013,3,Frankfurt am Main,96.120872,11.530000,11.230000,9.740000,13.000000,-0.153889,2.822520,False
2013-Q4,2013,4,Frankfurt am Main,96.989922,11.540000,11.250000,9.700000,13.040000,0.904121,3.474712,False
2014-Q1,2014,1,Frankfurt am Main,97.249504,11.700000,11.540000,9.850000,13.240000,0.267639,1.895322,False
2014-Q2,2014,2,Frankfurt am Main,97.944450,11.810000,11.600000,9.950000,13.500000,0.714601,1.740363,False
2014-Q3,2014,3,Frankfurt am Main,98.112068,11.890000,11.730000,10.000000,13.540000,0.171136,2.071554,False
2014-Q4,2014,4,Frankfurt am Main,98.788521,11.850000,11.800000,10.000000,13.440000,0.689469,1.854419,False
2015-Q1,2015,1,Frankfurt am Main,99.664345,12.020000,11.820000,10.000000,13.750000,0.886565,2.483139,False
2015-Q2,2015,2,Frankfurt am Main,100.060432,12.080000,11.870000,10.000000,13.820000,0.397422,2.160390,False
2015-Q3,2015,3,Frankfurt am Main,100.070580,12.030000,11.840000,10.000000,13.720000,0.010141,1.996198,False
2015-Q4,2015,4,Frankfurt am Main,100.204659,12.170000,12.000000,10.050000,13.960000,0.133984,1.433504,False
2016-Q1,2016,1,Frankfurt am Main,101.433815,12.210000,12.060000,10.200000,13.890000,1.226646,1.775430,False
2016-Q2,2016,2,Frankfurt am Main,102.485344,12.380000,12.100000,10.490000,14.060000,1.036665,2.423447,False
2016-Q3,2016,3,Frankfurt am Main,103.835762,12.600000,12.500000,10.700000,14.380000,1.317669,3.762527,False
2016-Q4,2016,4,Frankfurt am Main,103.781776,12.510000,12.350000,10.570000,14.180000,-0.051991,3.569812,False
2017-Q1,2017,1,Frankfurt am Main,105.910866,12.860000,12.670000,10.970000,14.550000,2.051506,4.413766,False
2017-Q2,2017,2,Frankfurt am Main,106.600075,12.860000,12.670000,10.830000,14.570000,0.650744,4.014946,False
2017-Q3,2017,3,Frankfurt am Main,106.717087,12.960000,12.810000,11.000000,14.790000,0.109767,2.774887,False
2017-Q4,2017,4,Frankfurt am Main,107.995911,13.130000,12.900000,11.110000,14.870000,1.198331,4.060572,False
2018-Q1,2018,1,Frankfurt am Main,109.666710,13.280000,13.030000,11.250000,15.000000,1.547095,3.546231,False
2018-Q2,2018,2,Frankfurt am Main,110.912270,13.610000,13.270000,11.430000,15.470000,1.135768,4.045208,False
2018-Q3,2018,3,Frankfurt am Main,111.441437,13.540000,13.250000,11.500000,15.340000,0.477104,4.426986,False
2018-Q4,2018,4,Frankfurt am Main,111.831444,13.610000,13.290000,11.500000,15.630000,0.349966,3.551554,False
2019-Q1,2019,1,Frankfurt am Main,112.497726,13.700000,13.500000,11.390000,15.810000,0.595792,2.581473,False
2019-Q2,2019,2,Frankfurt am Main,113.906288,13.950000,13.720000,11.800000,15.910000,1.252080,2.699448,False
2019-Q3,2019,3,Frankfurt am Main,114.168983,13.920000,13.740000,11.670000,15.860000,0.230624,2.447516,False
2019-Q4,2019,4,Frankfurt am Main,113.535225,13.840000,13.640000,11.490000,15.980000,-0.555106,1.523526,False
2020-Q1,2020,1,Frankfurt am Main,114.838707,14.040000,13.800000,11.590000,16.090000,1.148086,2.080914,False
2020-Q2,2020,2,Frankfurt am Main,117.095055,14.280000,13.930000,12.000000,16.150000,1.964797,2.799465,False
2020-Q3,2020,3,Frankfurt am Main,118.719002,14.610000,14.180000,12.110000,16.630000,1.386862,3.985337,False
2020-Q4,2020,4,Frankfurt am Main,118.324211,14.490000,14.100000,12.120000,16.500000,-0.332542,4.218062,False
2021-Q1,2021,1,Frankfurt am Main,118.870522,14.660000,14.220000,12.310000,16.590000,0.461706,3.510850,False
2021-Q2,2021,2,Frankfurt am Main,118.058624,14.580000,14.160000,12.270000,16.650000,-0.683010,0.822895,False
2021-Q3,2021,3,Frankfurt am Main,119.627197,14.700000,14.350000,12.190000,16.670000,1.328639,0.764996,False
2021-Q4,2021,4,Frankfurt am Main,119.539734,14.550000,14.130000,12.170000,16.580000,-0.073113,1.027282,False
2022-Q1,2022,1,Frankfurt am Main,120.077271,14.590000,14.290000,12.220000,16.480000,0.449672,1.015179,False
2022-Q2,2022,2,Frankfurt am Main,121.396065,14.800000,14.530000,12.340000,16.800000,1.098288,2.826935,False
2022-Q3,2022,3,Frankfurt am Main,123.061035,15.110000,14.710000,12.500000,17.210000,1.371519,2.870449,False
2022-Q4,2022,4,Frankfurt am Main,123.778511,14.990000,14.750000,12.500000,17.060000,0.583024,3.545915,False
2023-Q1,2023,1,Frankfurt am Main,125.935921,15.130000,14.870000,12.560000,17.270000,1.742960,4.879067,False
2023-Q2,2023,2,Frankfurt am Main,128.390427,15.340000,15.000000,12.500000,17.690000,1.949012,5.761605,False
2023-Q3,2023,3,Frankfurt am Main,128.196396,15.380000,14.960000,12.410000,17.820000,-0.151126,4.173019,False
2023-Q4,2023,4,Frankfurt am Main,128.758499,15.570000,15.000000,12.500000,18.020000,0.438470,4.023306,False
2024-Q1,2024,1,Frankfurt am Main,133.402176,16.440000,15.830000,13.010000,19.240000,3.606501,5.928614,False
